省,省代码,市,市代码adcode,县,adcode,citycode
贵州省,520000,毕节市,520500,金沙县,520523,0857
贵州省,520000,毕节市,520500,织金县,520524,0857
贵州省,520000,毕节市,520500,纳雍县,520525,0857
贵州省,520000,毕节市,520500,威宁彝族回族苗族自治县,520526,0857
贵州省,520000,毕节市,520500,赫章县,520527,0857
贵州省,520000,铜仁市,520600,碧江区,520602,0856
贵州省,520000,铜仁市,520600,万山区,520603,0856
贵州省,520000,铜仁市,520600,江口县,520621,0856
贵州省,520000,铜仁市,520600,玉屏侗族自治县,520622,0856
贵州省,520000,铜仁市,520600,石阡县,520623,0856
贵州省,520000,铜仁市,520600,思南县,520624,0856
贵州省,520000,铜仁市,520600,印江土家族苗族自治县,520625,0856
贵州省,520000,铜仁市,520600,德江县,520626,0856
贵州省,520000,铜仁市,520600,沿河土家族自治县,520627,0856
贵州省,520000,铜仁市,520600,松桃苗族自治县,520628,0856
贵州省,520000,黔西南布依族苗族自治州,522300,兴义市,522301,0859
贵州省,520000,黔西南布依族苗族自治州,522300,兴仁市,522302,0859
贵州省,520000,黔西南布依族苗族自治州,522300,普安县,522323,0859
贵州省,520000,黔西南布依族苗族自治州,522300,晴隆县,522324,0859
贵州省,520000,黔西南布依族苗族自治州,522300,贞丰县,522325,0859
贵州省,520000,黔西南布依族苗族自治州,522300,望谟县,522326,0859
贵州省,520000,黔西南布依族苗族自治州,522300,册亨县,522327,0859
贵州省,520000,黔西南布依族苗族自治州,522300,安龙县,522328,0859
贵州省,520000,黔东南苗族侗族自治州,522600,凯里市,522601,0855
贵州省,520000,黔东南苗族侗族自治州,522600,黄平县,522622,0855
贵州省,520000,黔东南苗族侗族自治州,522600,施秉县,522623,0855
贵州省,520000,黔东南苗族侗族自治州,522600,三穗县,522624,0855
贵州省,520000,黔东南苗族侗族自治州,522600,镇远县,522625,0855
贵州省,520000,黔东南苗族侗族自治州,522600,岑巩县,522626,0855
贵州省,520000,黔东南苗族侗族自治州,522600,天柱县,522627,0855
贵州省,520000,黔东南苗族侗族自治州,522600,锦屏县,522628,0855
贵州省,520000,黔东南苗族侗族自治州,522600,剑河县,522629,0855
贵州省,520000,黔东南苗族侗族自治州,522600,台江县,522630,0855
贵州省,520000,黔东南苗族侗族自治州,522600,黎平县,522631,0855
贵州省,520000,黔东南苗族侗族自治州,522600,榕江县,522632,0855
贵州省,520000,黔东南苗族侗族自治州,522600,从江县,522633,0855
贵州省,520000,黔东南苗族侗族自治州,522600,雷山县,522634,0855
贵州省,520000,黔东南苗族侗族自治州,522600,麻江县,522635,0855
贵州省,520000,黔东南苗族侗族自治州,522600,丹寨县,522636,0855
贵州省,520000,黔南布依族苗族自治州,522700,都匀市,522701,0854
贵州省,520000,黔南布依族苗族自治州,522700,福泉市,522702,0854
贵州省,520000,黔南布依族苗族自治州,522700,荔波县,522722,0854
贵州省,520000,黔南布依族苗族自治州,522700,贵定县,522723,0854
贵州省,520000,黔南布依族苗族自治州,522700,瓮安县,522725,0854
贵州省,520000,黔南布依族苗族自治州,522700,独山县,522726,0854
贵州省,520000,黔南布依族苗族自治州,522700,平塘县,522727,0854
贵州省,520000,黔南布依族苗族自治州,522700,罗甸县,522728,0854
贵州省,520000,黔南布依族苗族自治州,522700,长顺县,522729,0854
贵州省,520000,黔南布依族苗族自治州,522700,龙里县,522730,0854
贵州省,520000,黔南布依族苗族自治州,522700,惠水县,522731,0854
贵州省,520000,黔南布依族苗族自治州,522700,三都水族自治县,522732,0854
云南省,530000,昆明市,530100,昆明市市辖区,530101,0871
云南省,530000,昆明市,530100,五华区,530102,0871
云南省,530000,昆明市,530100,盘龙区,530103,0871
云南省,530000,昆明市,530100,官渡区,530111,0871
云南省,530000,昆明市,530100,西山区,530112,0871
云南省,530000,昆明市,530100,东川区,530113,0871
云南省,530000,昆明市,530100,呈贡区,530114,0871
云南省,530000,昆明市,530100,晋宁区,530115,0871
云南省,530000,昆明市,530100,富民县,530124,0871
云南省,530000,昆明市,530100,宜良县,530125,0871
云南省,530000,昆明市,530100,石林彝族自治县,530126,0871
云南省,530000,昆明市,530100,嵩明县,530127,0871
云南省,530000,昆明市,530100,禄劝彝族苗族自治县,530128,0871
云南省,530000,昆明市,530100,寻甸回族彝族自治县,530129,0871
云南省,530000,昆明市,530100,安宁市,530181,0871
云南省,530000,曲靖市,530300,曲靖市市辖区,530301,0874
云南省,530000,曲靖市,530300,麒麟区,530302,0874
云南省,530000,曲靖市,530300,沾益区,530303,0874
云南省,530000,曲靖市,530300,马龙区,530304,0874
云南省,530000,曲靖市,530300,陆良县,530322,0874
云南省,530000,曲靖市,530300,师宗县,530323,0874
云南省,530000,曲靖市,530300,罗平县,530324,0874
云南省,530000,曲靖市,530300,富源县,530325,0874
云南省,530000,曲靖市,530300,会泽县,530326,0874
云南省,530000,曲靖市,530300,宣威市,530381,0874
云南省,530000,玉溪市,530400,玉溪市市辖区,530401,0877
云南省,530000,玉溪市,530400,红塔区,530402,0877
云南省,530000,玉溪市,530400,江川区,530403,0877
云南省,530000,玉溪市,530400,澄江市,530481,0877
云南省,530000,玉溪市,530400,通海县,530423,0877
云南省,530000,玉溪市,530400,华宁县,530424,0877
云南省,530000,玉溪市,530400,易门县,530425,0877
云南省,530000,玉溪市,530400,峨山彝族自治县,530426,0877
云南省,530000,玉溪市,530400,新平彝族傣族自治县,530427,0877
云南省,530000,玉溪市,530400,元江哈尼族彝族傣族自治县,530428,0877
云南省,530000,保山市,530500,保山市市辖区,530501,0875
云南省,530000,保山市,530500,隆阳区,530502,0875
云南省,530000,保山市,530500,施甸县,530521,0875
云南省,530000,保山市,530500,龙陵县,530523,0875
云南省,530000,保山市,530500,昌宁县,530524,0875
云南省,530000,保山市,530500,腾冲市,530581,0875
云南省,530000,昭通市,530600,昭通市市辖区,530601,0870
云南省,530000,昭通市,530600,昭阳区,530602,0870
云南省,530000,昭通市,530600,鲁甸县,530621,0870
云南省,530000,昭通市,530600,巧家县,530622,0870
云南省,530000,昭通市,530600,盐津县,530623,0870
云南省,530000,昭通市,530600,大关县,530624,0870
云南省,530000,昭通市,530600,永善县,530625,0870
云南省,530000,昭通市,530600,绥江县,530626,0870
云南省,530000,昭通市,530600,镇雄县,530627,0870
云南省,530000,昭通市,530600,彝良县,530628,0870
云南省,530000,昭通市,530600,威信县,530629,0870
云南省,530000,昭通市,530600,水富市,530681,0870
云南省,530000,丽江市,530700,丽江市市辖区,530701,0888
云南省,530000,丽江市,530700,古城区,530702,0888
云南省,530000,丽江市,530700,玉龙纳西族自治县,530721,0888
云南省,530000,丽江市,530700,永胜县,530722,0888
云南省,530000,丽江市,530700,华坪县,530723,0888
云南省,530000,丽江市,530700,宁蒗彝族自治县,530724,0888
云南省,530000,普洱市,530800,普洱市市辖区,530801,0879
云南省,530000,普洱市,530800,思茅区,530802,0879
云南省,530000,普洱市,530800,宁洱哈尼族彝族自治县,530821,0879
云南省,530000,普洱市,530800,墨江哈尼族自治县,530822,0879
云南省,530000,普洱市,530800,景东彝族自治县,530823,0879
云南省,530000,普洱市,530800,景谷傣族彝族自治县,530824,0879
云南省,530000,普洱市,530800,镇沅彝族哈尼族拉祜族自治县,530825,0879
云南省,530000,普洱市,530800,江城哈尼族彝族自治县,530826,0879
云南省,530000,普洱市,530800,孟连傣族拉祜族佤族自治县,530827,0879
云南省,530000,普洱市,530800,澜沧拉祜族自治县,530828,0879
云南省,530000,普洱市,530800,西盟佤族自治县,530829,0879
云南省,530000,临沧市,530900,临沧市市辖区,530901,0883
云南省,530000,临沧市,530900,临翔区,530902,0883
云南省,530000,临沧市,530900,凤庆县,530921,0883
云南省,530000,临沧市,530900,云县,530922,0883
云南省,530000,临沧市,530900,永德县,530923,0883
云南省,530000,临沧市,530900,镇康县,530924,0883
云南省,530000,临沧市,530900,双江拉祜族佤族布朗族傣族自治县,530925,0883
云南省,530000,临沧市,530900,耿马傣族佤族自治县,530926,0883
云南省,530000,临沧市,530900,沧源佤族自治县,530927,0883
云南省,530000,楚雄彝族自治州,532300,楚雄市,532301,0878
云南省,530000,楚雄彝族自治州,532300,双柏县,532322,0878
云南省,530000,楚雄彝族自治州,532300,牟定县,532323,0878
云南省,530000,楚雄彝族自治州,532300,南华县,532324,0878
云南省,530000,楚雄彝族自治州,532300,姚安县,532325,0878
云南省,530000,楚雄彝族自治州,532300,大姚县,532326,0878
云南省,530000,楚雄彝族自治州,532300,永仁县,532327,0878
云南省,530000,楚雄彝族自治州,532300,元谋县,532328,0878
云南省,530000,楚雄彝族自治州,532300,武定县,532329,0878
云南省,530000,楚雄彝族自治州,532300,禄丰县,532331,0878
云南省,530000,红河哈尼族彝族自治州,532500,个旧市,532501,0873
云南省,530000,红河哈尼族彝族自治州,532500,开远市,532502,0873
云南省,530000,红河哈尼族彝族自治州,532500,蒙自市,532503,0873
云南省,530000,红河哈尼族彝族自治州,532500,弥勒市,532504,0873
云南省,530000,红河哈尼族彝族自治州,532500,屏边苗族自治县,532523,0873
云南省,530000,红河哈尼族彝族自治州,532500,建水县,532524,0873
云南省,530000,红河哈尼族彝族自治州,532500,石屏县,532525,0873
云南省,530000,红河哈尼族彝族自治州,532500,泸西县,532527,0873
云南省,530000,红河哈尼族彝族自治州,532500,元阳县,532528,0873
云南省,530000,红河哈尼族彝族自治州,532500,红河县,532529,0873
云南省,530000,红河哈尼族彝族自治州,532500,金平苗族瑶族傣族自治县,532530,0873
云南省,530000,红河哈尼族彝族自治州,532500,绿春县,532531,0873
云南省,530000,红河哈尼族彝族自治州,532500,河口瑶族自治县,532532,0873
云南省,530000,文山壮族苗族自治州,532600,文山市,532601,0876
云南省,530000,文山壮族苗族自治州,532600,砚山县,532622,0876
云南省,530000,文山壮族苗族自治州,532600,西畴县,532623,0876
云南省,530000,文山壮族苗族自治州,532600,麻栗坡县,532624,0876
云南省,530000,文山壮族苗族自治州,532600,马关县,532625,0876
云南省,530000,文山壮族苗族自治州,532600,丘北县,532626,0876
云南省,530000,文山壮族苗族自治州,532600,广南县,532627,0876
云南省,530000,文山壮族苗族自治州,532600,富宁县,532628,0876
云南省,530000,西双版纳傣族自治州,532800,景洪市,532801,0691
云南省,530000,西双版纳傣族自治州,532800,勐海县,532822,0691
云南省,530000,西双版纳傣族自治州,532800,勐腊县,532823,0691
云南省,530000,大理白族自治州,532900,大理市,532901,0872
云南省,530000,大理白族自治州,532900,漾濞彝族自治县,532922,0872
云南省,530000,大理白族自治州,532900,祥云县,532923,0872
云南省,530000,大理白族自治州,532900,宾川县,532924,0872
云南省,530000,大理白族自治州,532900,弥渡县,532925,0872
云南省,530000,大理白族自治州,532900,南涧彝族自治县,532926,0872
云南省,530000,大理白族自治州,532900,巍山彝族回族自治县,532927,0872
云南省,530000,大理白族自治州,532900,永平县,532928,0872
云南省,530000,大理白族自治州,532900,云龙县,532929,0872
云南省,530000,大理白族自治州,532900,洱源县,532930,0872
云南省,530000,大理白族自治州,532900,剑川县,532931,0872
云南省,530000,大理白族自治州,532900,鹤庆县,532932,0872
云南省,530000,德宏傣族景颇族自治州,533100,瑞丽市,533102,0692
云南省,530000,德宏傣族景颇族自治州,533100,芒市,533103,0692
云南省,530000,德宏傣族景颇族自治州,533100,梁河县,533122,0692
云南省,530000,德宏傣族景颇族自治州,533100,盈江县,533123,0692
云南省,530000,德宏傣族景颇族自治州,533100,陇川县,533124,0692
云南省,530000,怒江傈僳族自治州,533300,泸水市,533301,0886
云南省,530000,怒江傈僳族自治州,533300,福贡县,533323,0886
云南省,530000,怒江傈僳族自治州,533300,贡山独龙族怒族自治县,533324,0886
云南省,530000,怒江傈僳族自治州,533300,兰坪白族普米族自治县,533325,0886
云南省,530000,迪庆藏族自治州,533400,香格里拉市,533401,0887
云南省,530000,迪庆藏族自治州,533400,德钦县,533422,0887
云南省,530000,迪庆藏族自治州,533400,维西傈僳族自治县,533423,0887
西藏自治区,540000,拉萨市,540100,拉萨市市辖区,540101,0891
西藏自治区,540000,拉萨市,540100,城关区,540102,0891
西藏自治区,540000,拉萨市,540100,堆龙德庆区,540103,0891
西藏自治区,540000,拉萨市,540100,达孜区,540104,0891
西藏自治区,540000,拉萨市,540100,林周县,540121,0891
西藏自治区,540000,拉萨市,540100,当雄县,540122,0891
西藏自治区,540000,拉萨市,540100,尼木县,540123,0891
西藏自治区,540000,拉萨市,540100,曲水县,540124,0891
西藏自治区,540000,拉萨市,540100,墨竹工卡县,540127,0891
西藏自治区,540000,日喀则市,540200,桑珠孜区,540202,0892
西藏自治区,540000,日喀则市,540200,南木林县,540221,0892
西藏自治区,540000,日喀则市,540200,江孜县,540222,0892
西藏自治区,540000,日喀则市,540200,定日县,540223,0892
西藏自治区,540000,日喀则市,540200,萨迦县,540224,0892
西藏自治区,540000,日喀则市,540200,拉孜县,540225,0892
西藏自治区,540000,日喀则市,540200,昂仁县,540226,0892
西藏自治区,540000,日喀则市,540200,谢通门县,540227,0892
西藏自治区,540000,日喀则市,540200,白朗县,540228,0892
西藏自治区,540000,日喀则市,540200,仁布县,540229,0892
西藏自治区,540000,日喀则市,540200,康马县,540230,0892
西藏自治区,540000,日喀则市,540200,定结县,540231,0892
西藏自治区,540000,日喀则市,540200,仲巴县,540232,0892
西藏自治区,540000,日喀则市,540200,亚东县,540233,0892
西藏自治区,540000,日喀则市,540200,吉隆县,540234,0892
西藏自治区,540000,日喀则市,540200,聂拉木县,540235,0892
西藏自治区,540000,日喀则市,540200,萨嘎县,540236,0892
西藏自治区,540000,日喀则市,540200,岗巴县,540237,0892
西藏自治区,540000,昌都市,540300,卡若区,540302,0895
西藏自治区,540000,昌都市,540300,江达县,540321,0895
西藏自治区,540000,昌都市,540300,贡觉县,540322,0895
西藏自治区,540000,昌都市,540300,类乌齐县,540323,0895
西藏自治区,540000,昌都市,540300,丁青县,540324,0895
西藏自治区,540000,昌都市,540300,察雅县,540325,0895
西藏自治区,540000,昌都市,540300,八宿县,540326,0895
西藏自治区,540000,昌都市,540300,左贡县,540327,0895
西藏自治区,540000,昌都市,540300,芒康县,540328,0895
西藏自治区,540000,昌都市,540300,洛隆县,540329,0895
西藏自治区,540000,昌都市,540300,边坝县,540330,0895
西藏自治区,540000,林芝市,540400,巴宜区,540402,0894
西藏自治区,540000,林芝市,540400,工布江达县,540421,0894
西藏自治区,540000,林芝市,540400,米林县,540422,0894
西藏自治区,540000,林芝市,540400,墨脱县,540423,0894
西藏自治区,540000,林芝市,540400,波密县,540424,0894
西藏自治区,540000,林芝市,540400,察隅县,540425,0894
西藏自治区,540000,林芝市,540400,朗县,540426,0894
西藏自治区,540000,山南市,540500,乃东区,540502,0893
西藏自治区,540000,山南市,540500,扎囊县,540521,0893
西藏自治区,540000,山南市,540500,贡嘎县,540522,0893
西藏自治区,540000,山南市,540500,桑日县,540523,0893
西藏自治区,540000,山南市,540500,琼结县,540524,0893
西藏自治区,540000,山南市,540500,曲松县,540525,0893
西藏自治区,540000,山南市,540500,措美县,540526,0893
西藏自治区,540000,山南市,540500,洛扎县,540527,0893
西藏自治区,540000,山南市,540500,加查县,540528,0893
西藏自治区,540000,山南市,540500,隆子县,540529,0893
西藏自治区,540000,山南市,540500,错那县,540530,0893
西藏自治区,540000,山南市,540500,浪卡子县,540531,0893
西藏自治区,540000,那曲市,540600,色尼区,540602,0896
西藏自治区,540000,那曲市,540600,嘉黎县,540621,0896
西藏自治区,540000,那曲市,540600,比如县,540622,0896
西藏自治区,540000,那曲市,540600,聂荣县,540623,0896
西藏自治区,540000,那曲市,540600,安多县,540624,0896
西藏自治区,540000,那曲市,540600,申扎县,540625,0896
西藏自治区,540000,那曲市,540600,索县,540626,0896
西藏自治区,540000,那曲市,540600,班戈县,540627,0896
西藏自治区,540000,那曲市,540600,巴青县,540628,0896
西藏自治区,540000,那曲市,540600,尼玛县,540629,0896
西藏自治区,540000,那曲市,540600,双湖县,540630,0896
西藏自治区,540000,阿里地区,542500,普兰县,542521,0897
西藏自治区,540000,阿里地区,542500,札达县,542522,0897
西藏自治区,540000,阿里地区,542500,噶尔县,542523,0897
西藏自治区,540000,阿里地区,542500,日土县,542524,0897
西藏自治区,540000,阿里地区,542500,革吉县,542525,0897
西藏自治区,540000,阿里地区,542500,改则县,542526,0897
西藏自治区,540000,阿里地区,542500,措勤县,542527,0897
陕西省,610000,西安市,610100,西安市市辖区,610101,029
陕西省,610000,西安市,610100,新城区,610102,029
陕西省,610000,西安市,610100,碑林区,610103,029
陕西省,610000,西安市,610100,莲湖区,610104,029
陕西省,610000,西安市,610100,灞桥区,610111,029
陕西省,610000,西安市,610100,未央区,610112,029
陕西省,610000,西安市,610100,雁塔区,610113,029
陕西省,610000,西安市,610100,阎良区,610114,029
陕西省,610000,西安市,610100,临潼区,610115,029
陕西省,610000,西安市,610100,长安区,610116,029
陕西省,610000,西安市,610100,高陵区,610117,029
陕西省,610000,西安市,610100,鄠邑区,610118,029
陕西省,610000,西安市,610100,蓝田县,610122,029
陕西省,610000,西安市,610100,周至县,610124,029
陕西省,610000,铜川市,610200,铜川市市辖区,610201,0919
陕西省,610000,铜川市,610200,王益区,610202,0919
陕西省,610000,铜川市,610200,印台区,610203,0919
陕西省,610000,铜川市,610200,耀州区,610204,0919
陕西省,610000,铜川市,610200,宜君县,610222,0919
陕西省,610000,宝鸡市,610300,宝鸡市市辖区,610301,0917
陕西省,610000,宝鸡市,610300,渭滨区,610302,0917
陕西省,610000,宝鸡市,610300,金台区,610303,0917
陕西省,610000,宝鸡市,610300,陈仓区,610304,0917
陕西省,610000,宝鸡市,610300,凤翔县,610322,0917
陕西省,610000,宝鸡市,610300,岐山县,610323,0917
陕西省,610000,宝鸡市,610300,扶风县,610324,0917
陕西省,610000,宝鸡市,610300,眉县,610326,0917
陕西省,610000,宝鸡市,610300,陇县,610327,0917
陕西省,610000,宝鸡市,610300,千阳县,610328,0917
陕西省,610000,宝鸡市,610300,麟游县,610329,0917
陕西省,610000,宝鸡市,610300,凤县,610330,0917
陕西省,610000,宝鸡市,610300,太白县,610331,0917
陕西省,610000,咸阳市,610400,咸阳市市辖区,610401,0910
陕西省,610000,咸阳市,610400,秦都区,610402,0910
陕西省,610000,咸阳市,610400,杨陵区,610403,0910
陕西省,610000,咸阳市,610400,渭城区,610404,0910
陕西省,610000,咸阳市,610400,三原县,610422,0910
陕西省,610000,咸阳市,610400,泾阳县,610423,0910
陕西省,610000,咸阳市,610400,乾县,610424,0910
陕西省,610000,咸阳市,610400,礼泉县,610425,0910
陕西省,610000,咸阳市,610400,永寿县,610426,0910
陕西省,610000,咸阳市,610400,彬州市,610482,0910
陕西省,610000,咸阳市,610400,长武县,610428,0910
陕西省,610000,咸阳市,610400,旬邑县,610429,0910
陕西省,610000,咸阳市,610400,淳化县,610430,0910
陕西省,610000,咸阳市,610400,武功县,610431,0910
陕西省,610000,咸阳市,610400,兴平市,610481,0910
陕西省,610000,渭南市,610500,渭南市市辖区,610501,0913
陕西省,610000,渭南市,610500,临渭区,610502,0913
陕西省,610000,渭南市,610500,华州区,610503,0913
陕西省,610000,渭南市,610500,潼关县,610522,0913
陕西省,610000,渭南市,610500,大荔县,610523,0913
陕西省,610000,渭南市,610500,合阳县,610524,0913
陕西省,610000,渭南市,610500,澄城县,610525,0913
陕西省,610000,渭南市,610500,蒲城县,610526,0913
陕西省,610000,渭南市,610500,白水县,610527,0913
陕西省,610000,渭南市,610500,富平县,610528,0913
陕西省,610000,渭南市,610500,韩城市,610581,0913
陕西省,610000,渭南市,610500,华阴市,610582,0913
陕西省,610000,延安市,610600,延安市市辖区,610601,0911
陕西省,610000,延安市,610600,宝塔区,610602,0911
陕西省,610000,延安市,610600,安塞区,610603,0911
陕西省,610000,延安市,610600,延长县,610621,0911
陕西省,610000,延安市,610600,延川县,610622,0911
陕西省,610000,延安市,610600,子长市,610681,0911
陕西省,610000,延安市,610600,志丹县,610625,0911
陕西省,610000,延安市,610600,吴起县,610626,0911
陕西省,610000,延安市,610600,甘泉县,610627,0911
陕西省,610000,延安市,610600,富县,610628,0911
陕西省,610000,延安市,610600,洛川县,610629,0911
陕西省,610000,延安市,610600,宜川县,610630,0911
陕西省,610000,延安市,610600,黄龙县,610631,0911
陕西省,610000,延安市,610600,黄陵县,610632,0911
陕西省,610000,汉中市,610700,汉中市市辖区,610701,0916
陕西省,610000,汉中市,610700,汉台区,610702,0916
陕西省,610000,汉中市,610700,南郑区,610703,0916
陕西省,610000,汉中市,610700,城固县,610722,0916
陕西省,610000,汉中市,610700,洋县,610723,0916
陕西省,610000,汉中市,610700,西乡县,610724,0916
陕西省,610000,汉中市,610700,勉县,610725,0916
陕西省,610000,汉中市,610700,宁强县,610726,0916
陕西省,610000,汉中市,610700,略阳县,610727,0916
陕西省,610000,汉中市,610700,镇巴县,610728,0916
陕西省,610000,汉中市,610700,留坝县,610729,0916
陕西省,610000,汉中市,610700,佛坪县,610730,0916
陕西省,610000,榆林市,610800,榆林市市辖区,610801,0912
陕西省,610000,榆林市,610800,榆阳区,610802,0912
陕西省,610000,榆林市,610800,横山区,610803,0912
陕西省,610000,榆林市,610800,府谷县,610822,0912
陕西省,610000,榆林市,610800,靖边县,610824,0912
陕西省,610000,榆林市,610800,定边县,610825,0912
陕西省,610000,榆林市,610800,绥德县,610826,0912
陕西省,610000,榆林市,610800,米脂县,610827,0912
陕西省,610000,榆林市,610800,佳县,610828,0912
陕西省,610000,榆林市,610800,吴堡县,610829,0912
陕西省,610000,榆林市,610800,清涧县,610830,0912
陕西省,610000,榆林市,610800,子洲县,610831,0912
陕西省,610000,榆林市,610800,神木市,610881,0912
陕西省,610000,安康市,610900,安康市市辖区,610901,0915
陕西省,610000,安康市,610900,汉滨区,610902,0915
陕西省,610000,安康市,610900,汉阴县,610921,0915
陕西省,610000,安康市,610900,石泉县,610922,0915
陕西省,610000,安康市,610900,宁陕县,610923,0915
陕西省,610000,安康市,610900,紫阳县,610924,0915
陕西省,610000,安康市,610900,岚皋县,610925,0915
陕西省,610000,安康市,610900,平利县,610926,0915
陕西省,610000,安康市,610900,镇坪县,610927,0915
陕西省,610000,安康市,610900,旬阳县,610928,0915
陕西省,610000,安康市,610900,白河县,610929,0915
陕西省,610000,商洛市,611000,商洛市市辖区,611001,0914
陕西省,610000,商洛市,611000,商州区,611002,0914
陕西省,610000,商洛市,611000,洛南县,611021,0914
陕西省,610000,商洛市,611000,丹凤县,611022,0914
陕西省,610000,商洛市,611000,商南县,611023,0914
陕西省,610000,商洛市,611000,山阳县,611024,0914
陕西省,610000,商洛市,611000,镇安县,611025,0914
陕西省,610000,商洛市,611000,柞水县,611026,0914
甘肃省,620000,兰州市,620100,兰州市市辖区,620101,0931
甘肃省,620000,兰州市,620100,城关区,620102,0931
甘肃省,620000,兰州市,620100,七里河区,620103,0931
甘肃省,620000,兰州市,620100,西固区,620104,0931
甘肃省,620000,兰州市,620100,安宁区,620105,0931
甘肃省,620000,兰州市,620100,红古区,620111,0931
甘肃省,620000,兰州市,620100,永登县,620121,0931
甘肃省,620000,兰州市,620100,皋兰县,620122,0931
甘肃省,620000,兰州市,620100,榆中县,620123,0931
甘肃省,620000,嘉峪关市,620200,嘉峪关市市辖区,620201,1937
甘肃省,620000,金昌市,620300,金昌市市辖区,620301,0935
甘肃省,620000,金昌市,620300,金川区,620302,0935
甘肃省,620000,金昌市,620300,永昌县,620321,0935
甘肃省,620000,白银市,620400,白银市市辖区,620401,0943
甘肃省,620000,白银市,620400,白银区,620402,0943
甘肃省,620000,白银市,620400,平川区,620403,0943
甘肃省,620000,白银市,620400,靖远县,620421,0943
甘肃省,620000,白银市,620400,会宁县,620422,0943
甘肃省,620000,白银市,620400,景泰县,620423,0943
甘肃省,620000,天水市,620500,天水市市辖区,620501,0938
甘肃省,620000,天水市,620500,秦州区,620502,0938
甘肃省,620000,天水市,620500,麦积区,620503,0938
甘肃省,620000,天水市,620500,清水县,620521,0938
甘肃省,620000,天水市,620500,秦安县,620522,0938
甘肃省,620000,天水市,620500,甘谷县,620523,0938
甘肃省,620000,天水市,620500,武山县,620524,0938
甘肃省,620000,天水市,620500,张家川回族自治县,620525,0938
甘肃省,620000,武威市,620600,武威市市辖区,620601,1935
甘肃省,620000,武威市,620600,凉州区,620602,1935
甘肃省,620000,武威市,620600,民勤县,620621,1935
甘肃省,620000,武威市,620600,古浪县,620622,1935
甘肃省,620000,武威市,620600,天祝藏族自治县,620623,1935
甘肃省,620000,张掖市,620700,张掖市市辖区,620701,0936
甘肃省,620000,张掖市,620700,甘州区,620702,0936
甘肃省,620000,张掖市,620700,肃南裕固族自治县,620721,0936
甘肃省,620000,张掖市,620700,民乐县,620722,0936
甘肃省,620000,张掖市,620700,临泽县,620723,0936
甘肃省,620000,张掖市,620700,高台县,620724,0936
甘肃省,620000,张掖市,620700,山丹县,620725,0936
甘肃省,620000,平凉市,620800,平凉市市辖区,620801,0933
甘肃省,620000,平凉市,620800,崆峒区,620802,0933
甘肃省,620000,平凉市,620800,泾川县,620821,0933
甘肃省,620000,平凉市,620800,灵台县,620822,0933
甘肃省,620000,平凉市,620800,崇信县,620823,0933
甘肃省,620000,平凉市,620800,华亭市,620881,0933
甘肃省,620000,平凉市,620800,庄浪县,620825,0933
甘肃省,620000,平凉市,620800,静宁县,620826,0933
甘肃省,620000,酒泉市,620900,酒泉市市辖区,620901,0937
甘肃省,620000,酒泉市,620900,肃州区,620902,0937
甘肃省,620000,酒泉市,620900,金塔县,620921,0937
甘肃省,620000,酒泉市,620900,瓜州县,620922,0937
甘肃省,620000,酒泉市,620900,肃北蒙古族自治县,620923,0937
甘肃省,620000,酒泉市,620900,阿克塞哈萨克族自治县,620924,0937
甘肃省,620000,酒泉市,620900,玉门市,620981,0937
甘肃省,620000,酒泉市,620900,敦煌市,620982,0937
甘肃省,620000,庆阳市,621000,庆阳市市辖区,621001,0934
甘肃省,620000,庆阳市,621000,西峰区,621002,0934
甘肃省,620000,庆阳市,621000,庆城县,621021,0934
甘肃省,620000,庆阳市,621000,环县,621022,0934
甘肃省,620000,庆阳市,621000,华池县,621023,0934
甘肃省,620000,庆阳市,621000,合水县,621024,0934
甘肃省,620000,庆阳市,621000,正宁县,621025,0934
甘肃省,620000,庆阳市,621000,宁县,621026,0934
甘肃省,620000,庆阳市,621000,镇原县,621027,0934
甘肃省,620000,定西市,621100,定西市市辖区,621101,0932
甘肃省,620000,定西市,621100,安定区,621102,0932
甘肃省,620000,定西市,621100,通渭县,621121,0932
甘肃省,620000,定西市,621100,陇西县,621122,0932
甘肃省,620000,定西市,621100,渭源县,621123,0932
甘肃省,620000,定西市,621100,临洮县,621124,0932
甘肃省,620000,定西市,621100,漳县,621125,0932
甘肃省,620000,定西市,621100,岷县,621126,0932
甘肃省,620000,陇南市,621200,陇南市市辖区,621201,2935
甘肃省,620000,陇南市,621200,武都区,621202,2935
甘肃省,620000,陇南市,621200,成县,621221,2935
甘肃省,620000,陇南市,621200,文县,621222,2935
甘肃省,620000,陇南市,621200,宕昌县,621223,2935
甘肃省,620000,陇南市,621200,康县,621224,2935
甘肃省,620000,陇南市,621200,西和县,621225,2935
甘肃省,620000,陇南市,621200,礼县,621226,2935
甘肃省,620000,陇南市,621200,徽县,621227,2935
甘肃省,620000,陇南市,621200,两当县,621228,2935
甘肃省,620000,临夏回族自治州,622900,临夏市,622901,0930
甘肃省,620000,临夏回族自治州,622900,临夏县,622921,0930
甘肃省,620000,临夏回族自治州,622900,康乐县,622922,0930
甘肃省,620000,临夏回族自治州,622900,永靖县,622923,0930
甘肃省,620000,临夏回族自治州,622900,广河县,622924,0930
甘肃省,620000,临夏回族自治州,622900,和政县,622925,0930
甘肃省,620000,临夏回族自治州,622900,东乡族自治县,622926,0930
